,task,entry,dev_performance,test_performance
34,blimp-sentential_negation_npi_scope,blimp-sentential_negation_npi_scope_16_21,1.0,1.0
35,blimp-sentential_negation_npi_scope,blimp-sentential_negation_npi_scope_16_42,1.0,1.0
36,blimp-sentential_negation_npi_scope,blimp-sentential_negation_npi_scope_16_87,1.0,1.0
37,blimp-sentential_negation_npi_scope,mean,1.0,1.0
38,blimp-sentential_negation_npi_scope,std,0.0,0.0
39,,,,
40,crawl_domain,crawl_domain_32_100,0.75,0.6129032258064516
41,crawl_domain,crawl_domain_32_13,0.59375,0.5893497183819765
42,crawl_domain,crawl_domain_32_21,0.71875,0.6246799795186891
43,crawl_domain,crawl_domain_32_42,0.75,0.6113671274961597
44,crawl_domain,crawl_domain_32_87,0.71875,0.620583717357911
45,crawl_domain,mean,0.70625,0.6117767537122376
46,crawl_domain,std,0.05796011559684815,0.012234904916583628
47,,,,
48,ethos-disability,ethos-disability_16_100,0.906158357771261,0.7588813303099018
49,ethos-disability,ethos-disability_16_13,0.9687194525904204,0.8305194805194807
50,ethos-disability,ethos-disability_16_21,0.9372549019607844,0.7180555555555554
51,ethos-disability,ethos-disability_16_42,1.0,0.8747480564353585
52,ethos-disability,ethos-disability_16_87,0.9687194525904204,0.7448680351906158
53,ethos-disability,mean,0.9561704329825773,0.7854144916021824
54,ethos-disability,std,0.03192175343539129,0.05813810432421012
55,,,,
56,ethos-sexual_orientation,ethos-sexual_orientation_16_100,0.9375,0.70561696368148
57,ethos-sexual_orientation,ethos-sexual_orientation_16_13,0.8745098039215686,0.7448680351906158
58,ethos-sexual_orientation,ethos-sexual_orientation_16_21,0.8435972629521017,0.5653746770025839
59,ethos-sexual_orientation,ethos-sexual_orientation_16_42,0.906158357771261,0.71
60,ethos-sexual_orientation,ethos-sexual_orientation_16_87,0.9372549019607844,0.6497584541062802
61,ethos-sexual_orientation,mean,0.8998040653211431,0.6751236259961919
62,ethos-sexual_orientation,std,0.03650460239796033,0.06276736647483004
63,,,,
64,glue-cola,glue-cola_16_100,0.1796053020267749,0.044031256924167
65,glue-cola,glue-cola_16_13,0.3181423814878888,0.0367928627446981
66,glue-cola,glue-cola_16_21,0.3131121455425747,0.027499386633785
67,glue-cola,glue-cola_16_42,0.3216337604513384,0.0326162004935453
68,glue-cola,glue-cola_16_87,0.3779644730092272,0.026086553837126
69,glue-cola,mean,0.3020916125035608,0.03340525212666427
70,glue-cola,std,0.06560573465085655,0.00653380559871453
71,,,,
72,quoref,quoref_32_100,0.5208333333333333,0.3810776439808698
73,quoref,quoref_32_13,0.6268939393939393,0.3841726373984438
74,quoref,quoref_32_21,0.4434523809523809,0.3691758659500595
75,quoref,quoref_32_42,0.4569444444444444,0.3754107302494399
76,quoref,quoref_32_87,0.5406249999999999,0.4103637654506141
77,quoref,mean,0.5177498196248196,0.3840401286058854
78,quoref,std,0.06582191710710736,0.014121901789506409
79,,,,
80,race-high,race-high_32_100,0.4375,0.334975369458128
81,race-high,race-high_32_13,0.375,0.2697768762677485
82,race-high,race-high_32_21,0.40625,0.3170095624456679
83,race-high,race-high_32_42,0.53125,0.3190379600115908
84,race-high,race-high_32_87,0.53125,0.2549985511445957
85,race-high,mean,0.45625,0.2991596638655462
86,race-high,std,0.06434768838116875,0.03101639046650906
87,,,,
88,samsum,samsum_32_100,0.4392618576564436,0.3947229501535613
89,samsum,samsum_32_13,0.4245656973434138,0.344555556915855
90,samsum,samsum_32_21,0.3821694507684,0.3790300540002657
91,samsum,samsum_32_42,0.3678493688184116,0.3686256525443035
92,samsum,samsum_32_87,0.4252495835310877,0.3851513757761258
93,samsum,mean,0.40781919162355135,0.3744171178780223
94,samsum,std,0.027670927718970253,0.01717023116036658
95,,,,
96,superglue-rte,superglue-rte_16_100,0.65625,0.5595667870036101
97,superglue-rte,superglue-rte_16_13,0.59375,0.5270758122743683
98,superglue-rte,superglue-rte_16_21,0.65625,0.5487364620938628
99,superglue-rte,superglue-rte_16_42,0.5625,0.5054151624548736
100,superglue-rte,superglue-rte_16_87,0.75,0.5018050541516246
101,superglue-rte,mean,0.64375,0.5285198555956678
102,superglue-rte,std,0.06434768838116875,0.02290072422693675
103,,,,
104,tweet_eval-irony,tweet_eval-irony_16_100,0.3957033957033957,0.3388654198785719
105,tweet_eval-irony,tweet_eval-irony_16_13,0.5195195195195195,0.5602296470630008
106,tweet_eval-irony,mean,0.4576114576114576,0.44954753347078635
107,tweet_eval-irony,std,0.06190806190806189,0.11068211359221447
108,,,,
109,wiki_split,wiki_split_32_100,0.871236695253304,0.8672063428832284
110,wiki_split,wiki_split_32_13,0.8839372722953789,0.8810373419298896
111,wiki_split,wiki_split_32_21,0.8989443313339263,0.8747249607077258
112,wiki_split,wiki_split_32_42,0.9005385716476808,0.8706045969031547
113,wiki_split,wiki_split_32_87,0.8717362286391526,0.8851819147263904
114,wiki_split,mean,0.8852786198338884,0.8757510314300777
115,wiki_split,std,0.012664825451451563,0.006594496952443328
116,,,,
117,yelp_polarity,yelp_polarity_16_100,1.0,0.9499573008243392
118,yelp_polarity,mean,1.0,0.9499573008243392
119,yelp_polarity,std,0.0,0.0
120,,,,
